timestamp,cpu_percent,memory_mb,net_rx_mbit,net_tx_mbit,blk_read_mb,blk_write_mb
2025-11-14 14:08:45,2.019949874686717,563.203125,0.0,0.0,0.0,0.0
2025-11-14 14:08:47,1.9245378151260504,563.203125,0.0,0.0,0.0,0.0
2025-11-14 14:08:49,2.5149195596951732,563.20703125,0.0,0.0,0.0,0.0
2025-11-14 14:08:51,3.2452836579170197,563.20703125,0.0,0.0,0.0,0.0
2025-11-14 14:08:53,2.067932773109243,563.20703125,0.0,0.0,0.0,0.0
2025-11-14 14:08:55,62.98853310980721,650.5,0.0,0.0,0.0,0.0
2025-11-14 14:08:57,2.358075949367089,650.39453125,0.0,0.0,0.0,0.0
2025-11-14 14:08:59,2.067963118189438,650.3984375,0.0,0.0,0.0,0.0
2025-11-14 14:09:01,3.630452261306533,650.40234375,0.0,0.0,0.0,0.0
2025-11-14 14:09:03,2.421772151898734,650.40234375,0.0,0.0,0.0,0.0
2025-11-14 14:09:05,1.9530025231286794,650.41015625,0.0,0.0,0.0,0.0
2025-11-14 14:09:07,2.438255033557047,650.4140625,0.0,0.0,0.0,0.0
2025-11-14 14:09:09,2.2991799163179913,650.41796875,0.0,0.0,0.0,0.0
2025-11-14 14:09:11,3.7442220353238014,650.41796875,0.0,0.0,0.0,0.0
2025-11-14 14:09:13,2.1320534223706176,650.41796875,0.0,0.0,0.0,0.0
2025-11-14 14:09:15,2.4637,650.421875,0.0,0.0,0.0,0.0
2025-11-14 14:09:17,100.61238731218698,707.125,0.0,0.0,0.0,0.0
2025-11-14 14:09:19,35.167214225232854,832.25390625,0.0,0.0,0.0,0.0
2025-11-14 14:09:21,27.874731543624158,832.26171875,0.0,0.0,0.0,0.0
2025-11-14 14:09:23,24.468471177944863,832.34375,0.0,0.0,0.0,0.0
2025-11-14 14:09:25,25.268614609571788,832.69921875,0.0,0.0,0.0,0.0
2025-11-14 14:09:27,25.23264483627204,832.609375,0.0,0.0,0.0,0.0
2025-11-14 14:09:29,25.486616541353385,832.5234375,0.0,0.0,0.0,0.0
2025-11-14 14:09:31,26.032569037656906,832.2734375,0.0,0.0,0.0,0.0
2025-11-14 14:09:33,26.47806505421184,832.5234375,0.0,0.0,0.0,0.0
2025-11-14 14:09:35,24.257286432160804,832.4921875,0.0,0.0,0.0,0.0
2025-11-14 14:09:37,25.130505050505054,832.28125,0.0,0.0,0.0,0.0
2025-11-14 14:09:39,26.361676445934616,832.39453125,0.0,0.0,0.0,0.0
2025-11-14 14:09:41,93.16813953488372,862.73046875,0.0,0.0,0.0,0.0
2025-11-14 14:09:43,52.66652137468567,925.7109375,0.0,0.0,0.0,0.0
2025-11-14 14:09:45,38.219646166807074,925.5390625,0.0,0.0,0.0,0.0
2025-11-14 14:09:47,47.83109623430962,925.90625,0.0,0.0,0.0,0.0
2025-11-14 14:09:49,47.504548494983275,925.7109375,0.0,0.0,0.0,0.0
2025-11-14 14:09:51,50.74251256281407,926.4375,0.0,0.0,0.0,0.0
2025-11-14 14:09:53,48.21591973244148,926.7890625,0.0,0.0,0.0,0.0
2025-11-14 14:09:55,47.386464646464646,927.21484375,0.0,0.0,0.0,0.0
2025-11-14 14:09:57,50.30844221105527,926.62890625,0.0,0.0,0.0,0.0
2025-11-14 14:09:59,85.3118,934.7890625,0.0,0.0,0.0,0.0
2025-11-14 14:10:01,50.98691275167785,981.8671875,0.0,0.0,0.0,0.0
2025-11-14 14:10:03,50.93737373737374,982.0390625,0.0,0.0,0.0,0.0
2025-11-14 14:10:05,40.97372384937239,982.30078125,0.0,0.0,0.0,0.0
2025-11-14 14:10:07,48.95718592964825,982.62890625,0.0,0.0,0.0,0.0
2025-11-14 14:10:09,51.5883025210084,981.83984375,0.0,0.0,0.0,0.0
2025-11-14 14:10:11,49.390209555741826,981.98046875,0.0,0.0,0.0,0.0
2025-11-14 14:10:13,50.043922883487014,981.67578125,0.0,0.0,0.0,0.0
2025-11-14 14:10:15,52.03029288702928,982.05859375,0.0,0.0,0.0,0.0
2025-11-14 14:10:17,48.166354515050166,982.01953125,0.0,0.0,0.0,0.0
2025-11-14 14:10:19,49.12124369747899,982.2890625,0.0,0.0,0.0,0.0
2025-11-14 14:10:21,50.05264214046823,981.984375,0.0,0.0,0.0,0.0
2025-11-14 14:10:24,48.72824811399832,981.7578125,0.0,0.0,0.0,0.0
2025-11-14 14:10:26,50.10232323232323,981.83984375,0.0,0.0,0.0,0.0
2025-11-14 14:10:28,49.73173109243697,981.671875,0.0,0.0,0.0,0.0
2025-11-14 14:10:30,46.32607082630691,981.8359375,0.0,0.0,0.0,0.0
2025-11-14 14:10:32,49.06692567567568,981.82421875,0.0,0.0,0.0,0.0
2025-11-14 14:10:34,50.77098236775819,981.96484375,0.0,0.0,0.0,0.0
2025-11-14 14:10:36,46.26465430016863,981.90234375,0.0,0.0,0.0,0.0
2025-11-14 14:10:38,48.68508532423208,982.13671875,0.0,0.0,0.0,0.0
2025-11-14 14:10:40,46.5637436762226,981.7890625,0.0,0.0,0.0,0.0
2025-11-14 14:10:42,45.82751677852349,981.8671875,0.0,0.0,0.0,0.0
2025-11-14 14:10:44,47.05285714285714,981.96875,0.0,0.0,0.0,0.0
2025-11-14 14:10:46,48.44997489539749,981.734375,0.0,0.0,0.0,0.0
2025-11-14 14:10:48,48.530595138306786,981.98828125,0.0,0.0,0.0,0.0
2025-11-14 14:10:50,49.708241206030145,981.94921875,0.0,0.0,0.0,0.0
2025-11-14 14:10:52,50.00932103939648,981.79296875,0.0,0.0,0.0,0.0
2025-11-14 14:10:54,47.960435146443515,982.0078125,0.0,0.0,0.0,0.0
2025-11-14 14:10:56,48.257844611528824,982.0390625,0.0,0.0,0.0,0.0
2025-11-14 14:10:58,44.06984974958264,981.6796875,0.0,0.0,0.0,0.0
2025-11-14 14:11:00,44.377593360995846,981.86328125,0.0,0.0,0.0,0.0
2025-11-14 14:11:02,41.3918932443703,981.9765625,0.0,0.0,0.0,0.0
2025-11-14 14:11:04,47.836565656565654,981.79296875,0.0,0.0,0.0,0.0
2025-11-14 14:11:06,48.56891505466779,981.6796875,0.0,0.0,0.0,0.0
2025-11-14 14:11:08,52.578035264483624,981.69921875,0.0,0.0,0.0,0.0
2025-11-14 14:11:10,51.06005063291139,981.6171875,0.0,0.0,0.0,0.0
2025-11-14 14:11:12,49.49777403035412,981.64453125,0.0,0.0,0.0,0.0
2025-11-14 14:11:14,49.186689075630255,981.84765625,0.0,0.0,0.0,0.0
2025-11-14 14:11:16,53.43541984732825,981.8984375,0.0,0.0,0.0,0.0
2025-11-14 14:11:18,51.313069806560144,981.70703125,0.0,0.0,0.0,0.0
2025-11-14 14:11:20,50.91821398483572,981.96875,0.0,0.0,0.0,0.0
2025-11-14 14:11:22,43.764865771812076,981.90234375,0.0,0.0,0.0,0.0
2025-11-14 14:11:24,50.289773299748106,981.890625,0.0,0.0,0.0,0.0
2025-11-14 14:11:26,50.960974789915966,981.66015625,0.0,0.0,0.0,0.0
2025-11-14 14:11:28,50.46693467336682,981.8828125,0.0,0.0,0.0,0.0
2025-11-14 14:11:30,51.721315345699836,982.125,0.0,0.0,0.0,0.0
2025-11-14 14:11:32,48.028016736401675,981.90625,0.0,0.0,0.0,0.0
2025-11-14 14:11:34,51.28040100250626,982.0859375,0.0,0.0,0.0,0.0
2025-11-14 14:11:36,51.19875630252101,981.66796875,0.0,0.0,0.0,0.0
2025-11-14 14:11:38,50.6750460251046,982.0703125,0.0,0.0,0.0,0.0
2025-11-14 14:11:40,51.53160100586756,982.13671875,0.0,0.0,0.0,0.0
2025-11-14 14:11:42,52.45280672268907,981.8125,0.0,0.0,0.0,0.0
2025-11-14 14:11:44,49.35983319432861,981.69140625,0.0,0.0,0.0,0.0
2025-11-14 14:11:46,50.94201342281879,981.6875,0.0,0.0,0.0,0.0
2025-11-14 14:11:48,53.4825947767481,981.7265625,0.0,0.0,0.0,0.0
2025-11-14 14:11:50,50.38557983193277,981.9296875,0.0,0.0,0.0,0.0
2025-11-14 14:11:52,51.57399163179917,981.8125,0.0,0.0,0.0,0.0
2025-11-14 14:11:54,50.53911148365465,981.80859375,0.0,0.0,0.0,0.0
2025-11-14 14:11:56,51.46913663034367,981.76953125,0.0,0.0,0.0,0.0
2025-11-14 14:11:58,53.76343434343435,981.82421875,0.0,0.0,0.0,0.0
2025-11-14 14:12:00,50.96658862876253,982.10546875,0.0,0.0,0.0,0.0
2025-11-14 14:12:02,42.84424957841484,981.8671875,0.0,0.0,0.0,0.0
2025-11-14 14:12:04,45.74844519966016,982.01171875,0.0,0.0,0.0,0.0
2025-11-14 14:12:06,48.91230508474577,981.73046875,0.0,0.0,0.0,0.0
2025-11-14 14:12:08,43.18314550042052,981.71484375,0.0,0.0,0.0,0.0
2025-11-14 14:12:10,46.204654300168635,982.11328125,0.0,0.0,0.0,0.0
2025-11-14 14:12:12,45.78360101437025,981.71484375,0.0,0.0,0.0,0.0
2025-11-14 14:12:14,50.361836393989975,981.8515625,0.0,0.0,0.0,0.0
2025-11-14 14:12:16,52.213826745164006,982.2109375,0.0,0.0,0.0,0.0
2025-11-14 14:12:18,50.89938075313808,982.3359375,0.0,0.0,0.0,0.0
2025-11-14 14:12:20,51.3693559322034,982.11328125,0.0,0.0,0.0,0.0
2025-11-14 14:12:22,52.88406040268456,982.0703125,0.0,0.0,0.0,0.0
2025-11-14 14:12:24,52.481042016806725,982.42578125,0.0,0.0,0.0,0.0
2025-11-14 14:12:26,51.464597315436244,981.875,0.0,0.0,0.0,0.0
2025-11-14 14:12:29,50.66516129032258,982.04296875,0.0,0.0,0.0,0.0
2025-11-14 14:12:31,52.64941772151899,982.18359375,0.0,0.0,0.0,0.0
2025-11-14 14:12:33,51.66956375838926,982.359375,0.0,0.0,0.0,0.0
2025-11-14 14:12:35,33.761139983235545,982.21875,0.0,0.0,0.0,0.0
2025-11-14 14:12:37,50.920669456066946,983.0078125,0.0,0.0,0.0,0.0
2025-11-14 14:12:39,49.07969722455846,983.515625,0.0,0.0,0.0,0.0
2025-11-14 14:12:41,51.750326359832634,983.48828125,0.0,0.0,0.0,0.0
2025-11-14 14:12:43,186.8429466553768,1109.48046875,0.0,0.0,0.0,0.0
2025-11-14 14:12:45,250.49715736040605,1113.5078125,0.0,0.0,0.0,0.0
2025-11-14 14:12:47,257.4861224489796,1113.9453125,0.0,0.0,0.0,0.0
2025-11-14 14:12:49,257.3275491033305,1115.66015625,0.0,0.0,0.0,0.0
2025-11-14 14:12:51,257.41965870307166,1115.2265625,0.0,0.0,0.0,0.0
2025-11-14 14:12:53,255.75344095157178,1116.32421875,0.0,0.0,0.0,0.0
2025-11-14 14:12:55,304.61033248081844,1116.31640625,0.0,0.0,0.0,0.0
2025-11-14 14:12:57,211.65445292620865,1118.2890625,0.0,0.0,0.0,0.0
2025-11-14 14:12:59,182.28923076923076,1115.8828125,0.0,0.0,0.0,0.0
2025-11-14 14:13:01,186.95339542760374,1117.69140625,0.0,0.0,0.0,0.0
2025-11-14 14:13:03,222.41469387755103,1119.6015625,0.0,0.0,0.0,0.0
2025-11-14 14:13:05,249.4173559322034,1119.078125,0.0,0.0,0.0,0.0
2025-11-14 14:13:07,271.7320272572402,1119.38671875,0.0,0.0,0.0,0.0
2025-11-14 14:13:09,252.94521813515826,1116.21484375,0.0,0.0,0.0,0.0
2025-11-14 14:13:11,233.01402376910016,1122.18359375,0.0,0.0,0.0,0.0
2025-11-14 14:13:13,238.39644670050762,1121.69140625,0.0,0.0,0.0,0.0
2025-11-14 14:13:15,237.5260370994941,1119.9296875,0.0,0.0,0.0,0.0
2025-11-14 14:13:17,236.30418289585097,1119.92578125,0.0,0.0,0.0,0.0
2025-11-14 14:13:19,243.81945485519591,1121.92578125,0.0,0.0,0.0,0.0
2025-11-14 14:13:21,249.15969309462915,1121.58203125,0.0,0.0,0.0,0.0
2025-11-14 14:13:23,242.9834237288136,1120.8125,0.0,0.0,0.0,0.0
2025-11-14 14:13:25,279.8703577512777,1122.09765625,0.0,0.0,0.0,0.0
2025-11-14 14:13:27,242.06900763358777,1122.32421875,0.0,0.0,0.0,0.0
2025-11-14 14:13:29,233.59155216284987,1121.73046875,0.0,0.0,0.0,0.0
2025-11-14 14:13:31,237.61061499578773,1120.09765625,0.0,0.0,0.0,0.0
2025-11-14 14:13:33,219.07103918228276,1118.6796875,0.0,0.0,0.0,0.0
2025-11-14 14:13:35,195.04637974683544,1120.484375,0.0,0.0,0.0,0.0
2025-11-14 14:13:37,223.2556711409396,1120.66796875,0.0,0.0,0.0,0.0
2025-11-14 14:13:39,212.10237974683545,1117.8046875,0.0,0.0,0.0,0.0
2025-11-14 14:13:41,221.0923285351397,1120.41796875,0.0,0.0,0.0,0.0
2025-11-14 14:13:43,195.23141414141415,1115.97265625,0.0,0.0,0.0,0.0
2025-11-14 14:13:45,194.15635750421583,1118.4140625,0.0,0.0,0.0,0.0
2025-11-14 14:13:47,203.613164556962,1118.453125,0.0,0.0,0.0,0.0
2025-11-14 14:13:49,211.8414527027027,1119.41015625,0.0,0.0,0.0,0.0
2025-11-14 14:13:51,204.63454699407282,1120.90625,0.0,0.0,0.0,0.0
2025-11-14 14:13:53,221.23993220338983,1118.35546875,0.0,0.0,0.0,0.0
2025-11-14 14:13:55,197.79857506361324,1120.61328125,0.0,0.0,0.0,0.0
2025-11-14 14:13:57,201.11756756756756,1120.8203125,0.0,0.0,0.0,0.0
2025-11-14 14:13:59,199.0479797979798,1122.92578125,0.0,0.0,0.0,0.0
2025-11-14 14:14:01,168.28658823529415,1118.421875,0.0,0.0,0.0,0.0
2025-11-14 14:14:03,207.97599320882853,1118.99609375,0.0,0.0,0.0,0.0
2025-11-14 14:14:05,186.84641221374045,1119.11328125,0.0,0.0,0.0,0.0
2025-11-14 14:14:07,197.79704834605596,1039.58203125,0.0,0.0,0.0,0.0
2025-11-14 14:14:09,240.16334756618275,1037.51171875,0.0,0.0,0.0,0.0
2025-11-14 14:14:11,243.45691525423726,1034.19921875,0.0,0.0,0.0,0.0
2025-11-14 14:14:13,236.19135319148938,1036.88671875,0.0,0.0,0.0,0.0
2025-11-14 14:14:15,224.41316455696204,1037.10546875,0.0,0.0,0.0,0.0
2025-11-14 14:14:17,224.0170256410256,1036.39453125,0.0,0.0,0.0,0.0
2025-11-14 14:14:19,233.98231362467862,1036.77734375,0.0,0.0,0.0,0.0
2025-11-14 14:14:21,216.15262531860662,1071.0390625,0.0,0.0,0.0,0.0
2025-11-14 14:14:23,246.75390638297873,1120.40234375,0.0,0.0,0.0,0.0
2025-11-14 14:14:25,230.6835254237288,1122.30078125,0.0,0.0,0.0,0.0
2025-11-14 14:14:27,180.07208156329654,1121.140625,0.0,0.0,0.0,0.0
2025-11-14 14:14:29,190.81301694915254,1118.68359375,0.0,0.0,0.0,0.0
2025-11-14 14:14:31,255.8824615384615,1119.44140625,0.0,0.0,0.0,0.0
2025-11-14 14:14:33,197.00731914893618,1118.80078125,0.0,0.0,0.0,0.0
2025-11-14 14:14:36,188.7386689132266,1124.8515625,0.0,0.0,0.0,0.0
2025-11-14 14:14:38,204.9928013582343,1119.34375,0.0,0.0,0.0,0.0
2025-11-14 14:14:40,188.71067234042553,1121.515625,0.0,0.0,0.0,0.0
2025-11-14 14:14:42,194.8621061499579,1125.4921875,0.0,0.0,0.0,0.0
2025-11-14 14:14:44,219.06086808510636,1118.78515625,0.0,0.0,0.0,0.0
2025-11-14 14:14:46,207.7055189873418,1119.5234375,0.0,0.0,0.0,0.0
2025-11-14 14:14:48,191.68582557154954,1118.76953125,0.0,0.0,0.0,0.0
2025-11-14 14:14:50,216.37194936708858,1121.21484375,0.0,0.0,0.0,0.0
2025-11-14 14:14:52,183.43339606501283,1119.0703125,0.0,0.0,0.0,0.0
2025-11-14 14:14:54,84.00374052232519,1119.0859375,0.0,0.0,0.0,0.0
2025-11-14 14:14:56,47.2675652906487,1119.2578125,0.0,0.0,0.0,0.0
2025-11-14 14:14:58,47.47525423728814,1119.1015625,0.0,0.0,0.0,0.0
2025-11-14 14:15:00,201.05959183673468,1125.14453125,0.0,0.0,0.0,0.0
2025-11-14 14:15:02,230.1434129692833,1122.83984375,0.0,0.0,0.0,0.0
2025-11-14 14:15:04,218.14433898305086,1122.78125,0.0,0.0,0.0,0.0
2025-11-14 14:15:06,225.32339331619536,1122.7421875,0.0,0.0,0.0,0.0
2025-11-14 14:15:08,219.03723785166244,1122.8359375,0.0,0.0,0.0,0.0
2025-11-14 14:15:10,218.5331169940222,1122.90625,0.0,0.0,0.0,0.0
2025-11-14 14:15:12,241.589793814433,1122.78515625,0.0,0.0,0.0,0.0
2025-11-14 14:15:14,236.85873935264055,1122.859375,0.0,0.0,0.0,0.0
2025-11-14 14:15:16,251.9375468483816,1122.83203125,0.0,0.0,0.0,0.0
2025-11-14 14:15:18,228.1041836734694,1122.953125,0.0,0.0,0.0,0.0
2025-11-14 14:15:20,217.9029007633588,1122.93359375,0.0,0.0,0.0,0.0
2025-11-14 14:15:22,235.82078498293515,1122.734375,0.0,0.0,0.0,0.0
2025-11-14 14:15:24,237.4925021349274,1122.96484375,0.0,0.0,0.0,0.0
2025-11-14 14:15:26,224.5217406143345,1122.82421875,0.0,0.0,0.0,0.0
2025-11-14 14:15:28,236.20998296422488,1122.85546875,0.0,0.0,0.0,0.0
2025-11-14 14:15:30,259.08463519313307,1122.82421875,0.0,0.0,0.0,0.0
2025-11-14 14:15:32,216.1308255319149,1122.7734375,0.0,0.0,0.0,0.0
2025-11-14 14:15:34,223.71751937984493,1122.76171875,0.0,0.0,0.0,0.0
2025-11-14 14:15:36,222.61397260273972,1122.8671875,0.0,0.0,0.0,0.0
2025-11-14 14:15:38,226.2713624678663,1122.7421875,0.0,0.0,0.0,0.0
2025-11-14 14:15:40,236.20348717948718,1123.01953125,0.0,0.0,0.0,0.0
2025-11-14 14:15:42,230.1570533446232,1123.10546875,0.0,0.0,0.0,0.0
2025-11-14 14:15:44,243.01256170212767,1122.94140625,0.0,0.0,0.0,0.0
2025-11-14 14:15:46,230.69554227156277,1122.7421875,0.0,0.0,0.0,0.0
2025-11-14 14:15:48,218.13887755102036,1122.84765625,0.0,0.0,0.0,0.0
2025-11-14 14:15:50,206.52791095890413,1122.83984375,0.0,0.0,0.0,0.0
2025-11-14 14:15:52,127.09113924050632,1122.8203125,0.0,0.0,0.0,0.0
2025-11-14 14:15:54,49.12354430379746,1118.75390625,0.0,0.0,0.0,0.0
2025-11-14 14:15:56,79.455332197615,1035.86328125,0.0,0.0,0.0,0.0
2025-11-14 14:15:58,44.64426395939086,1035.50390625,0.0,0.0,0.0,0.0
2025-11-14 14:16:00,36.285801526717556,1035.26953125,0.0,0.0,0.0,0.0
2025-11-14 14:16:02,34.62247266610598,1035.30859375,0.0,0.0,0.0,0.0
2025-11-14 14:16:04,48.41174496644295,1035.65234375,0.0,0.0,0.0,0.0
2025-11-14 14:16:06,47.23153652392947,1035.19921875,0.0,0.0,0.0,0.0
2025-11-14 14:16:08,46.623422818791944,1035.4609375,0.0,0.0,0.0,0.0
2025-11-14 14:16:10,45.926661002548855,1035.19921875,0.0,0.0,0.0,0.0
2025-11-14 14:16:12,48.36475548060709,1035.48828125,0.0,0.0,0.0,0.0
2025-11-14 14:16:14,47.28131313131313,1035.38671875,0.0,0.0,0.0,0.0
2025-11-14 14:16:16,123.4291304347826,1069.59765625,0.0,0.0,0.0,0.0
2025-11-14 14:16:18,51.76010230179029,1118.62890625,0.0,0.0,0.0,0.0
2025-11-14 14:16:20,46.90073949579832,1118.56640625,0.0,0.0,0.0,0.0
2025-11-14 14:16:22,157.16040712468194,1115.01171875,0.0,0.0,0.0,0.0
2025-11-14 14:16:24,100.01474562135112,1095.59375,0.0,0.0,0.0,0.0
2025-11-14 14:16:26,47.60752941176471,1095.29296875,0.0,0.0,0.0,0.0
2025-11-14 14:16:28,49.375717884130985,1095.39453125,0.0,0.0,0.0,0.0
2025-11-14 14:16:30,45.986711635750424,1095.4765625,0.0,0.0,0.0,0.0
2025-11-14 14:16:32,50.23632687447347,1095.50390625,0.0,0.0,0.0,0.0
2025-11-14 14:16:34,48.00070886075949,1095.4921875,0.0,0.0,0.0,0.0
2025-11-14 14:16:36,45.51427127211457,1095.55859375,0.0,0.0,0.0,0.0
2025-11-14 14:16:38,48.661676545300594,1095.8203125,0.0,0.0,0.0,0.0
2025-11-14 14:16:41,47.814326359832634,1095.59765625,0.0,0.0,0.0,0.0
2025-11-14 14:16:43,49.59966015293118,1095.453125,0.0,0.0,0.0,0.0
2025-11-14 14:16:45,47.69667226890757,1095.421875,0.0,0.0,0.0,0.0
2025-11-14 14:16:47,46.4255033557047,1095.5078125,0.0,0.0,0.0,0.0
2025-11-14 14:16:49,48.18288121314237,1095.5625,0.0,0.0,0.0,0.0
2025-11-14 14:16:51,48.35541984732824,1095.5703125,0.0,0.0,0.0,0.0
2025-11-14 14:16:53,47.111756756756755,1095.51171875,0.0,0.0,0.0,0.0
2025-11-14 14:16:55,50.33650632911393,1095.5625,0.0,0.0,0.0,0.0
2025-11-14 14:16:57,48.565122156697555,1095.49609375,0.0,0.0,0.0,0.0
2025-11-14 14:16:59,47.23096446700508,1095.296875,0.0,0.0,0.0,0.0
2025-11-14 14:17:01,51.25841483979764,1095.4140625,0.0,0.0,0.0,0.0
2025-11-14 14:17:03,39.485129924559935,1095.32421875,0.0,0.0,0.0,0.0
2025-11-14 14:17:05,51.49804054054054,1095.46484375,0.0,0.0,0.0,0.0
2025-11-14 14:17:07,49.03386172006745,1095.60546875,0.0,0.0,0.0,0.0
2025-11-14 14:17:09,46.88811544991511,1095.5078125,0.0,0.0,0.0,0.0
2025-11-14 14:17:11,44.08622371740959,1095.73046875,0.0,0.0,0.0,0.0
2025-11-14 14:17:13,47.305735912531546,1095.53125,0.0,0.0,0.0,0.0
2025-11-14 14:17:15,46.94595959595959,1095.48046875,0.0,0.0,0.0,0.0
2025-11-14 14:17:17,42.45948979591837,1095.390625,0.0,0.0,0.0,0.0
2025-11-14 14:17:19,47.47471890971039,1095.30078125,0.0,0.0,0.0,0.0
2025-11-14 14:17:21,49.067070707070705,1095.7734375,0.0,0.0,0.0,0.0
2025-11-14 14:17:23,51.676593591905565,1095.64453125,0.0,0.0,0.0,0.0
2025-11-14 14:17:25,52.82886459209419,1095.35546875,0.0,0.0,0.0,0.0
2025-11-14 14:17:27,50.69528317836009,1095.47265625,0.0,0.0,0.0,0.0
2025-11-14 14:17:29,48.81151515151515,1095.31640625,0.0,0.0,0.0,0.0
2025-11-14 14:17:31,49.45828085106383,1095.58984375,0.0,0.0,0.0,0.0
2025-11-14 14:17:33,51.99564255319149,1095.65234375,0.0,0.0,0.0,0.0
2025-11-14 14:17:35,50.46360101437024,1095.58203125,0.0,0.0,0.0,0.0
2025-11-14 14:17:37,51.243017602682315,1095.5390625,0.0,0.0,0.0,0.0
2025-11-14 14:17:39,45.064561403508776,1095.51953125,0.0,0.0,0.0,0.0
2025-11-14 14:17:41,51.791133501259445,1096.11328125,0.0,0.0,0.0,0.0
2025-11-14 14:17:43,51.05762825904121,1095.765625,0.0,0.0,0.0,0.0
2025-11-14 14:17:45,43.482936708860755,1095.42578125,0.0,0.0,0.0,0.0
2025-11-14 14:17:47,53.961020408163265,1095.58984375,0.0,0.0,0.0,0.0
